1359,195,145,30,2
1360,280,220,80,6
1361,110,70,70,1
1362,82,60,60,2
1363,251,188,47,1
1363,225,200,65,2
1363,196,171,60,1
1364,82,60,60,2
1365,275,185,50,2
1365,225,180,75,1
1367,190,165,35,3
1368,298,95,47,2
1370,270,200,125,1
1371,214,212,117,1
1372,246,108,63,2
1372,245,110,67,1
1372,245,107,65,1
1372,210,180,25,1
1372,205,150,20,1
1372,204,48,15,1
1372,202,147,30,1
1372,195,145,30,2
1372,195,102,40,2
1372,175,172,65,1
1372,120,105,55,2
1373,125,115,115,1
1374,280,240,35,1
1374,210,205,71,1
1375,160,110,39,10
1376,225,200,65,1
1377,230,170,35,1
1378,207,136,55,1
1378,100,100,37,1
1379,180,135,133,1
1379,160,133,133,1
1380,198,83,83,1
1381,156,132,75,1
1382,240,220,50,1
1382,100,90,90,6
1383,330,265,70,1
1384,390,265,40,2
1384,175,145,45,2
1384,160,150,50,2
1385,228,170,32,1
1385,221,158,50,1
1385,211,158,34,1
1385,87,75,20,1
1386,210,177,107,1
1386,180,160,31,1
1386,170,140,65,1
1387,145,78,68,1
1388,265,155,50,1
1388,260,165,72,1
1389,240,110,50,1
1390,165,120,115,2
1391,236,156,55,21
1392,248,180,50,1
1392,245,110,67,1
1392,245,107,65,1
1392,205,150,20,1
1392,204,147,30,1
1392,202,147,30,1
1392,200,149,55,1
1393,259,183,42,1
1394,350,325,40,2
1394,286,200,28,1
1394,247,175,53,1
1394,240,175,50,1
1394,210,180,40,1
1396,233,128,57,1
1397,353,258,65,5
1398,240,170,60,1
1399,140,83,40,3
1399,140,81,40,3
1400,240,110,60,1
1400,205,150,20,2
1400,193,143,40,1
1401,218,182,135,1
1402,210,150,20,1
1403,225,160,50,2
1404,225,200,65,1
1405,160,90,90,1
1406,375,217,52,4
1407,298,250,51,1
1408,208,145,105,1
1409,114,90,55,1
1410,290,215,40,7
1410,222,158,16,5
1411,180,100,100,3
1412,135,40,15,1
1413,305,205,68,2
1414,246,160,28,1
1414,246,108,63,2
1414,241,109,64,2
1414,222,156,30,1
1414,205,150,20,1
1414,204,148,38,1
1414,204,147,30,1
1414,204,48,15,1
1414,202,147,30,1
1414,180,174,35,2
1414,175,172,65,3
1414,133,106,53,1
1415,210,153,136,4
1417,310,180,50,2
1417,275,160,60,4
1418,198,83,83,2
1418,160,70,70,1
1419,208,147,50,2
1420,205,150,20,1
1421,253,163,9,3
1421,215,155,40,2
1422,280,240,35,1
1422,240,185,45,1
1422,173,88,25,30
1423,288,220,45,1
1424,310,220,45,2
1424,205,148,55,2
1424,198,93,21,2
1424,180,140,60,2
1424,160,120,60,2
1424,160,105,65,2
1425,375,217,52,2
1426,320,95,20,1
1426,280,195,30,1
1426,275,137,20,1
1426,251,86,17,3
1426,250,80,10,2
1426,235,169,38,3
1427,160,130,40,1
1427,150,130,35,1
1428,170,145,45,2
1429,330,193,45,2
1430,257,153,56,1
1430,190,130,130,1
1431,145,97,26,10
1433,165,90,90,2
1433,165,75,55,2
1433,162,90,90,2
1433,135,111,56,1
1434,280,190,60,1
1435,225,160,75,5
1435,225,160,45,3
1436,150,135,55,2
1437,390,265,40,2
1437,265,160,150,1
1437,223,125,120,2
1438,165,120,115,2
1439,218,128,70,2
1439,110,100,65,1
1440,175,87,85,3
1441,265,160,150,1
1441,90,50,25,1
1442,180,180,55,5
1443,252,170,27,1
1444,245,158,20,1
1444,241,109,64,2
1444,220,127,49,2
1444,205,148,38,2
1444,204,147,30,2
1444,190,145,45,1
1444,120,105,55,2
1445,180,174,35,1
1445,87,87,71,1
1446,225,225,120,1
1446,129,67,67,1
1447,171,120,82,6
1448,202,147,30,1
1449,290,190,90,2
1450,263,182,149,1
1451,235,150,40,3
1451,227,140,29,1
1451,214,136,24,1
1451,201,138,25,1
1451,190,135,85,1
1452,390,265,40,1
1452,203,105,50,1
1452,170,145,45,2
1452,160,150,50,2
1452,160,115,44,1
1453,245,107,65,1
1453,240,109,64,2
1453,204,148,38,1
1453,200,149,55,2
1454,260,200,40,1
1455,245,107,65,1
1455,204,48,15,2
1455,202,147,30,2
1455,180,174,35,2
1456,180,180,55,4
1457,259,183,42,1
1458,113,67,67,2
1459,194,143,42,2
1460,166,126,74,4
1461,220,150,10,3
1461,125,115,10,1
1462,245,195,150,1
1462,155,155,85,3
1463,252,170,52,1
1463,228,165,18,1
1463,209,143,30,1
1463,208,140,30,1
1463,205,150,36,1
1463,205,150,25,1
1463,200,150,30,1
1463,192,139,21,1
1464,228,170,32,2
1465,165,120,115,2
1466,207,185,92,1
1467,195,158,76,1
1468,310,165,80,1
1469,318,201,79,1
1470,350,220,90,2
1471,320,230,51,1
1472,350,220,90,2
1473,240,110,68,2
1474,302,185,107,2
1474,295,150,40,1
1474,280,195,40,2
1474,220,135,55,2
1474,130,70,45,2
1475,215,190,70,2
1476,150,130,50,3
1477,270,205,33,5
1478,180,90,90,1
1479,313,253,75,1
1480,130,90,65,1
1481,290,169,50,2
1481,248,187,62,2
1481,222,150,30,1
1481,208,145,105,1
1481,201,90,40,2
1481,190,160,62,1
1481,180,145,55,1
1481,166,108,71,2
1481,151,145,110,2
1483,280,180,80,2
1484,278,187,50,2
1484,275,185,50,2
1484,215,155,60,3
1484,210,160,65,3
1485,250,220,80,1
1486,108,85,30,4
1487,272,190,56,1
1487,228,170,32,1
1487,210,158,50,2
1488,290,190,44,1
1488,271,200,52,1
1488,200,165,58,1
1489,258,130,26,1
1490,245,155,50,1
1491,246,160,28,6
1492,245,107,65,4
1492,204,48,15,2
1492,200,149,55,1
1493,225,220,75,2
1493,215,128,60,3
1493,165,150,60,1
1494,120,100,40,10
1495,320,250,60,8
1496,198,166,105,1
1497,120,100,40,10
1498,280,151,40,2
1498,256,191,77,2
1499,218,182,135,2
1500,114,76,76,1
1501,210,205,71,1
1502,205,165,50,1
1503,237,157,50,2
1504,312,170,48,1
1504,290,215,40,1
1504,290,215,40,1
1504,245,110,50,1
1504,240,200,60,1
1504,240,175,35,1
1504,224,164,10,1
1504,215,157,50,1
1504,175,115,10,1
1504,80,80,20,1
1505,370,218,65,1
1505,287,197,56,1
1505,185,175,100,1
1506,365,280,50,2
1507,202,147,30,2
1508,105,61,20,1
1509,375,218,48,1
1509,190,122,30,2
1510,125,110,35,19
1511,246,127,41,8
1511,242,242,57,8
1512,212,162,49,1
1513,270,205,85,3
1513,260,230,75,4
1513,255,230,80,3
1513,93,87,56,1
1514,211,158,34,1
1514,210,158,50,2
1514,133,106,53,1
1515,170,110,27,2
1516,225,85,47,7
1517,289,197,24,3
1517,241,109,64,3
1517,240,110,70,3
1517,195,144,43,3
1517,133,106,53,3
1518,200,195,85,2
1518,193,74,74,2
1518,130,105,45,2
1519,220,175,45,2
1519,185,185,75,2
1519,170,168,98,1
1520,204,48,15,2
1520,200,149,55,2
1520,180,174,35,2
1521,145,80,47,1
1522,218,182,135,1
1522,215,156,145,1
1523,305,210,75,2
1523,140,130,70,1
1524,305,235,75,2
1525,245,177,55,3
1526,170,145,45,2
1526,160,150,50,2
1527,284,256,45,2
1527,280,240,35,1
1527,171,145,105,2
1527,168,155,108,2
1528,248,161,103,1
1529,162,104,104,1
1530,160,130,50,1
1531,205,165,50,1
1532,173,136,86,1
1533,230,130,60,1
1534,320,302,110,1
1535,135,135,40,2
1536,235,178,60,1
1536,210,158,50,2
1536,204,148,38,1
1536,204,48,15,1
1536,200,149,55,2
1536,185,128,35,2
1536,133,106,53,1
1536,107,80,63,1
1537,170,145,45,2
1538,130,105,30,7
1539,245,195,150,1
1540,277,267,68,2
1541,231,158,43,2
1542,194,143,42,3
1543,256,180,26,4
1543,228,178,22,1
1543,150,135,55,1
1544,286,116,88,1
1544,225,175,100,1
1545,165,120,115,2
1546,255,170,55,3
1546,176,133,45,4
1547,234,143,79,1
1548,245,107,65,1
1549,105,85,85,3
1550,375,265,40,2
1551,300,195,65,1
1551,252,179,43,1
1551,208,145,105,1
1551,180,99,55,2
1551,104,101,101,1
1552,198,157,38,1
1553,210,156,96,1
1554,246,108,63,3
1554,190,145,50,2
1555,205,145,25,20
1557,204,48,15,1
1558,218,153,65,1
1559,211,163,49,1
1560,160,92,92,1
1561,240,180,165,1
1561,218,182,135,1
1561,215,156,145,1
1563,320,110,65,1
1563,275,120,60,1
1564,180,150,40,3
1565,165,120,115,2
1566,204,48,15,2
1566,180,174,35,3
1567,280,220,80,2
1567,250,140,105,2
1568,198,98,58,1
1568,190,100,55,1
1569,166,126,74,15
1570,165,120,115,1
1571,245,107,65,1
1572,198,185,185,2
1573,160,85,40,1
1573,145,91,91,1
1574,243,185,110,1
1575,210,149,38,2
1575,200,149,55,1
1575,180,140,60,2
1575,120,80,50,7
1576,300,280,55,2
1577,208,140,18,1
1578,89,89,64,5
1580,150,140,80,1
1581,350,230,40,2
1581,326,227,70,1
1581,280,200,10,3
1581,250,200,85,2
1581,220,170,5,3
1582,305,215,60,4
1582,195,140,55,4
1583,238,122,81,2
1584,338,310,40,1
1584,288,185,46,1
1584,228,168,42,1
1584,220,170,40,1
1584,156,132,75,1
1584,156,112,77,1
1585,205,165,50,1
1586,105,105,70,1
1587,200,75,40,4
1588,203,87,87,1
1588,161,115,115,1
1589,182,128,42,1
1589,182,128,29,2
1590,228,178,22,1
1590,221,158,50,1
1590,211,158,34,1
1590,210,180,25,1
1591,170,160,48,1
1592,151,146,91,1
1593,252,176,68,2
1594,310,300,110,2
1595,303,215,4,2
1595,170,150,140,2
1596,295,225,65,1
1597,246,208,40,3
1597,242,177,114,1
1598,250,220,80,2
1598,174,165,95,1
1599,180,165,50,14
1599,180,165,50,14
1600,206,52,42,1
1601,240,200,40,1
1602,234,85,31,10
1603,205,170,100,1
1603,205,88,82,1
1603,204,88,82,1
1603,200,180,85,1
1603,200,162,83,1
1603,200,160,78,1
1603,199,159,76,1
1604,211,161,43,1
1605,152,96,50,1
1606,295,225,65,1
1607,120,100,40,10
1608,302,245,100,1
1608,285,270,80,1
1608,220,190,80,1
1608,212,143,30,2
1608,210,205,71,1
1609,198,105,105,1
1610,248,170,30,1
1611,114,76,76,1
1612,252,176,68,2
1612,245,158,20,1
1612,195,102,40,2
1612,125,110,55,7
1613,190,180,75,15
1615,180,106,64,1
1616,234,85,31,10
1617,203,143,33,8
1618,195,160,135,1
1619,150,80,69,1
1619,130,80,68,1
1620,275,200,80,5
1621,323,204,38,1
1622,297,208,30,4
1624,239,176,45,1
1625,120,120,120,1
1625,120,120,120,1
1625,120,120,120,1
1626,238,155,35,1
1626,210,156,55,1
1626,208,140,30,1
1626,203,150,25,1
1626,122,71,71,1
1626,115,110,50,3
1626,105,105,45,6
1627,345,238,65,1
1627,196,106,61,1
1628,221,221,172,1
1629,160,115,44,1
1630,302,245,100,1
1631,246,109,63,1
1631,246,109,58,1
1631,240,110,60,4
1632,326,235,47,1
1632,260,178,75,1
1632,258,176,10,1
1632,255,177,70,1
1632,204,148,38,1
1632,202,147,30,1
1632,200,149,55,3
1632,180,174,35,3
1633,320,107,80,2
1634,309,306,86,1
1634,238,161,32,2
1635,295,207,65,1
1636,180,140,55,2
1637,245,220,55,1
1638,152,120,51,1
1639,260,220,50,1
1639,242,198,77,1
1639,240,215,65,1
1639,200,200,60,1
1640,265,155,50,3
1641,375,217,52,1
1641,365,196,75,1
1641,270,240,130,1
1642,290,217,55,14
1643,278,188,50,2
1643,278,187,50,1
1644,290,190,60,1
1644,123,99,10,4
1645,126,115,115,2
1646,140,40,10,5
1647,256,178,63,2
1648,114,104,104,1
1649,125,105,65,1
1650,390,265,40,1
1650,259,183,42,1
1650,240,175,60,1
1650,239,176,45,1
1650,200,165,58,1
1650,160,150,50,2
1651,220,160,45,1
1652,180,180,50,1
1653,187,60,35,5
1653,187,58,38,7
1654,166,126,74,12
1655,175,130,80,10
1656,180,165,50,14
1656,180,165,50,14
1657,250,180,5,2
1658,215,160,35,2
1658,170,145,45,2
1659,245,158,20,2
1659,211,158,34,2
1659,210,150,40,2
1659,205,150,20,2
1659,204,48,15,2
1659,175,172,65,2
1661,255,193,90,3
1661,252,193,90,3
1662,256,195,65,2
1663,260,181,72,2
1664,255,180,5,1
1664,247,177,50,1
1664,170,145,45,2
1664,160,150,50,2
1665,247,158,50,1
1666,150,85,50,9
1667,155,151,41,2
1668,276,65,65,4
1669,322,215,35,2
1670,216,184,144,3
1671,91,83,83,5
1672,195,102,40,2
1672,120,105,55,2
1673,230,180,40,2
1673,151,136,69,2
1674,210,158,50,2
1675,227,163,30,2
1675,218,171,45,4
1676,240,110,60,3
1676,222,156,30,2
1676,150,135,55,2
1677,310,230,80,3
1678,320,190,50,2
1679,160,67,67,5
1680,221,221,172,1
1681,275,235,35,3
1682,250,180,5,4
1683,165,120,115,1
1683,120,105,60,1
1684,233,159,45,2
1684,230,177,40,2
1684,205,125,35,10
1684,200,147,50,2
1684,195,170,62,2
1684,175,136,55,4
1685,305,215,60,1
1685,255,185,63,1
1686,260,110,48,1
1686,255,172,23,1
1686,211,157,32,2
1686,208,140,25,2
1686,205,150,25,2
1686,200,150,30,1
1686,192,139,21,1
1686,170,115,20,3
1687,260,190,90,2
1688,208,145,105,2
1689,270,170,70,1
1690,281,156,51,2
1691,198,165,40,1
1692,212,162,49,1
1692,211,163,49,1
1693,170,145,45,2
1694,190,189,84,1
1695,150,105,50,4
1696,365,225,70,1
1697,220,60,60,2
1698,225,160,75,8
1698,177,130,25,3
1699,223,220,151,1
1700,309,214,63,1
1701,232,90,45,1
1702,218,182,135,5
1703,245,205,40,1
1703,232,107,75,4
1704,245,107,65,1
1704,204,148,38,2
1704,202,147,30,2
1704,200,149,55,2
1705,95,70,50,4
1708,160,90,90,1
1709,234,85,31,6
1710,218,182,135,7
1711,320,190,50,2
1712,258,140,85,2
1713,165,120,115,2
1714,140,40,10,5
1715,222,150,29,2
1715,220,150,20,1
1715,218,149,27,4
1715,185,128,35,2
1715,140,128,30,1
1715,70,55,20,3
1716,180,133,133,1
1717,205,195,40,1
1718,251,158,112,1
1718,115,100,85,1
1719,155,110,25,5
1719,152,88,88,2
1720,156,132,75,1
1721,274,170,60,1
1721,247,159,60,1
1721,229,151,40,1
1721,185,107,15,2
1721,181,120,95,1
1722,247,190,40,1
1724,282,192,143,5
1724,214,214,75,2
1725,130,95,50,12
1726,244,158,111,3
1727,215,147,122,2
1727,185,90,90,1
1728,267,217,70,1
1728,173,92,92,2
1729,302,168,132,2
1730,250,220,75,2
1731,215,190,70,1
1731,205,165,50,1
1732,201,90,40,3
1733,209,143,30,1
1733,208,140,25,1
1733,205,150,20,1
1733,190,106,50,2
1733,175,121,45,2
1733,110,80,30,1
1734,365,280,50,1
1735,98,98,90,4
1736,300,180,125,2
1736,222,159,43,3
1736,205,150,20,3
1736,202,147,30,3
1737,195,102,40,2
1738,175,145,45,2
1739,235,72,45,10
1739,234,85,31,10
1739,190,185,35,10
1739,160,110,39,10
1740,295,190,60,2
1740,200,165,58,1
1740,200,127,66,2
1740,170,145,45,2
1740,157,155,70,1
1742,215,150,40,5
1743,161,91,65,1
1743,90,89,89,1
1744,285,80,40,2
1744,148,53,13,3
1745,240,114,66,2
1746,163,103,48,2
1746,160,154,87,1
1747,156,143,58,5
1748,245,158,20,1
1748,245,107,65,1
1748,240,110,60,1
1748,222,156,30,1
1748,204,148,38,1
1748,190,145,45,1
1749,216,184,144,2
1750,135,60,20,1
1751,245,205,40,1
1752,230,200,45,3
1753,280,195,30,1
1754,260,168,30,5
1754,185,107,15,2
1754,171,65,15,3
1755,390,265,40,1
1755,232,40,28,4
1755,205,160,35,1
1755,171,126,60,2
1756,220,175,45,2
1756,201,140,55,2
1757,165,111,35,5
1758,180,160,31,1
1758,160,120,114,4
1759,343,242,102,2
1760,204,48,15,1
1760,202,147,30,1
1760,180,174,35,2
1761,331,146,112,2
1761,212,191,115,1
1762,150,140,110,2
1764,240,115,68,1
1765,170,130,35,1
1766,295,225,65,2
1767,50,40,30,21
1768,320,253,5,1
1768,240,200,112,1
1768,240,172,110,1
1769,208,145,105,2
1770,244,149,20,1
1771,235,72,45,10
1771,234,85,31,10
1771,160,110,39,10
1772,246,196,151,2
1773,182,110,30,1
1774,200,132,132,1
1775,278,190,66,1
1775,130,115,60,1
1776,283,222,85,1
1776,278,189,27,2
1776,238,170,30,2
1776,230,200,35,1
1776,135,59,20,1
1776,120,115,30,1
1777,251,158,112,1
1777,115,100,85,1
1778,330,115,40,2
1778,190,165,35,4
1779,345,238,65,1
1779,295,110,35,1
1779,250,195,50,1
1779,250,195,50,4
1780,205,165,50,1
1780,200,170,80,1
1780,133,93,63,1
1781,270,155,80,6
1783,240,200,110,1
1784,284,275,108,1
1784,140,40,10,5
1786,305,165,35,4
1787,166,126,74,1
1788,167,115,115,1
1788,165,120,115,1
1789,114,90,55,2
1790,284,199,104,2
1791,215,190,70,1
1791,205,165,50,1
1792,204,91,41,1
1792,175,103,40,1
1793,338,220,80,2
1794,270,230,120,1
1794,230,92,62,1
1795,156,132,75,2
1796,244,158,111,1
1797,167,81,76,1
1797,158,95,95,1
1797,140,40,10,6
1798,212,162,49,1
1798,200,165,58,1
1799,305,210,75,2
1800,190,125,92,1
1801,286,200,28,2
1801,200,160,28,2
1802,320,197,50,1
1803,186,135,40,2
1804,330,243,58,2
1804,315,213,55,2
1804,140,102,55,1
1804,110,100,55,2
1805,228,170,32,2
1806,286,200,28,1
1806,259,183,42,1
1807,238,150,45,1
1808,281,201,20,1
1809,165,120,115,2
1810,310,210,118,1
1811,198,165,40,1
1812,151,70,55,1
1813,275,140,50,2
1815,181,129,129,2
1815,110,100,80,1
1816,142,114,62,9
1817,208,145,105,1
1818,208,145,105,2
1818,198,116,15,1
1818,175,130,15,1
1819,185,130,130,2
1820,200,200,50,1
1821,245,157,63,2
1822,270,170,70,2
1823,154,90,90,1
1824,340,310,51,1
1824,235,130,15,1
1824,222,150,29,1
1824,177,155,30,1
1825,245,195,150,1
1826,275,160,60,2
1827,250,240,42,1
1827,230,200,43,1
1827,159,103,48,2
1828,230,88,54,2
1829,185,130,130,8
1830,245,107,65,2
1830,240,110,60,2
1830,204,148,38,3
1830,200,149,55,3
1830,150,135,55,1
1831,210,158,50,2
1831,202,147,30,2
1832,165,120,115,2
1833,340,300,70,1
1833,245,195,45,1
1833,230,129,59,1
1833,210,205,71,1
1834,288,230,6,1
1834,220,122,62,3
1835,210,110,30,2
1835,205,150,25,1
1835,200,150,30,1
1835,195,137,15,2
1835,130,95,50,1
1835,125,105,20,2
1836,214,72,72,3
1837,245,107,65,1
1837,202,147,30,1
1837,200,149,55,1
1837,180,174,35,2
1838,108,88,88,3
1838,107,88,88,3
1839,85,65,65,2
1841,209,143,30,1
1841,152,142,40,1
1841,85,20,20,2
1842,374,154,70,24
1843,195,102,40,2
1844,306,208,62,7
1844,194,143,42,2
1844,194,143,42,2
1845,190,130,130,3
1847,205,152,61,3
1847,186,63,63,7
1848,290,217,55,2
1848,227,141,11,3
1848,220,200,60,2
1848,205,120,55,2
1848,185,180,40,2
1848,170,103,80,1
1849,246,109,64,2
1849,246,109,58,2
1849,246,109,58,2
1849,240,109,64,1
1849,240,109,64,1
1849,194,143,42,4
1849,194,143,42,4
1850,252,195,55,2
1850,220,175,45,2
1850,220,74,30,1
1850,215,150,40,2
1850,201,140,55,1
1851,390,265,40,1
1851,200,165,58,1
1853,185,135,30,1
1854,245,110,67,1
1854,240,109,64,1
1854,180,174,35,2
1855,145,91,91,1
1856,126,115,115,1
1857,170,170,55,1
1858,150,79,68,1
1859,308,245,50,1
1859,286,200,28,1
1859,259,183,42,1
1859,256,195,65,3
1859,255,180,5,1
1859,247,177,50,1
1859,245,148,18,2
1859,235,110,56,1
1859,205,160,35,2
1859,200,107,50,1
1859,200,105,51,1
1859,180,180,65,1
1859,173,85,50,1
1859,170,145,45,4
1859,157,155,70,1
1860,194,143,42,9
1861,350,300,100,1
1861,208,71,71,2
1862,339,181,80,2
1862,320,235,100,2
1862,131,110,75,2
1863,240,180,165,1
1863,218,182,135,2
1864,280,210,17,3
1864,200,123,75,1
1865,248,157,47,6
1867,246,109,63,2
1867,246,109,63,2
1867,246,109,58,2
1867,240,109,64,2
1867,240,109,64,2
1867,232,110,65,1
1867,232,110,65,1
1867,120,105,60,2
1867,120,105,60,2
1868,285,80,50,5
1869,205,165,50,1
1870,270,155,80,6
1871,212,162,49,2
1871,212,162,49,2
1871,211,163,49,2
1872,215,72,72,34
1873,245,110,67,2
1873,240,110,60,1
1873,205,150,20,2
1873,204,147,30,2
1873,204,48,15,1
1873,202,147,30,1
1874,220,160,116,1
1875,251,158,112,2
1875,115,100,85,2
1876,144,122,80,2
1877,320,254,113,1
1877,320,253,5,1
1877,240,172,110,1
1878,194,143,42,13
1879,290,108,44,6
1879,270,108,47,6
1879,268,105,41,6
1879,220,165,35,5
1879,205,160,45,5
1879,118,77,77,2
1879,117,75,75,3
1879,115,75,75,4
1880,300,180,125,1
1881,165,120,115,2
1882,335,228,35,2
1882,335,228,35,2
1882,246,109,58,2
1882,246,109,58,2
1882,232,110,65,1
1882,232,110,65,1
1882,194,143,42,2
1882,194,143,42,2
1882,120,105,60,1
1882,120,105,60,1
1883,114,90,55,4
1884,251,158,112,1
1884,115,100,85,1
1885,220,160,15,2
1886,160,92,92,2
1887,210,160,55,1
1887,169,88,75,2
1887,169,88,75,2
1888,194,143,42,4
1889,220,140,45,2
1889,215,85,49,2
1889,205,190,48,2
1889,192,136,44,2
1889,131,117,25,2
1889,118,74,74,3
1891,280,219,57,2
1892,185,133,115,1
1892,160,120,90,1
1893,300,105,24,2
1894,208,140,18,1
1894,200,173,52,2
1896,130,75,75,1
1897,218,182,135,2
1897,124,91,91,1
1898,265,160,150,1
1899,115,105,105,1
1900,155,155,85,2
1903,270,155,80,6
1905,290,217,55,3
1905,200,180,30,4
1905,185,180,40,3
1905,180,175,30,3
1906,210,148,35,2
1907,181,129,129,1
1908,259,183,42,1
1909,367,285,65,1
1910,281,201,20,1
1910,248,161,103,1
1911,270,155,80,6
1912,270,120,20,2
1912,250,180,5,2
1913,300,180,125,3
1914,358,248,40,10
1915,246,109,64,2
1915,246,109,58,4
1915,240,109,64,4
1915,194,143,42,4
1916,195,160,135,2
1917,300,180,125,1
1918,230,160,30,1
1918,210,165,48,1
1919,282,186,50,1
1919,208,140,30,2
1920,170,145,45,2
1920,160,150,50,2
1921,270,180,135,1
1922,206,52,42,2
1923,320,230,15,1
1923,236,175,47,4
1923,190,100,30,2
1924,380,257,67,3
1924,280,205,40,1
1924,240,180,80,2
1925,270,155,80,6
1926,160,150,50,2
1927,390,265,40,1
1928,246,109,63,1
1928,246,109,58,1
1928,150,120,30,2
1928,130,100,50,2
1929,185,130,130,1
1929,165,130,130,1
1930,310,210,118,2
1931,178,130,130,4
1931,70,70,45,2
1932,240,201,113,2
1933,295,225,65,1
1934,104,81,81,3
1935,99,99,91,1
1936,181,129,129,2
1936,110,100,80,1
1937,220,190,64,8
1938,280,190,60,10
1939,374,154,70,2
1939,340,157,65,2
1939,330,270,90,2
1939,303,182,105,1
1939,300,184,122,1
1939,290,201,140,1
1939,265,190,73,2
1939,265,160,150,1
1940,212,162,49,1
1941,240,110,68,1
1941,205,150,20,1
1941,185,140,35,1
1941,130,100,35,3
1942,103,103,100,1
1943,190,125,92,1
1944,287,237,45,1
1944,240,215,65,4
1945,275,153,50,3
1946,200,200,32,1
1947,390,265,40,3
1947,280,219,57,3
1947,220,175,45,2
1948,166,85,55,1
1949,160,130,40,4
1950,278,188,50,2
1950,275,185,50,3
1951,258,165,70,1
1951,184,135,63,1
1951,108,88,88,1
1952,160,120,114,1
1953,335,228,35,15
1954,290,217,55,2
1954,212,143,30,2
1954,167,84,40,5
1955,108,88,88,4
1955,107,88,88,2
1956,240,170,55,3
1957,105,61,20,3
1958,190,160,30,1
1959,204,146,17,36
1960,300,180,125,1
1961,300,205,95,3
1962,298,200,40,1
1964,190,137,78,20
1965,201,140,55,1
1966,215,190,70,1
1967,292,220,102,1
1969,223,144,100,4
1970,285,217,40,3
1971,182,110,30,3
1972,145,95,95,2
1973,120,103,103,3
1974,133,75,7,5
1975,160,92,92,1
1975,160,90,90,1
1976,225,160,45,2
1977,210,180,25,9
1978,320,235,100,2
1978,103,86,86,4
1979,100,95,50,5
1980,190,100,30,4
1981,348,268,65,2
1981,287,190,70,2
1982,130,87,87,1
1983,244,158,111,1
1984,290,190,45,4
1984,280,219,57,2
1984,210,180,55,3
1985,285,80,50,5
1986,220,200,40,2
1987,252,179,43,1
1987,219,145,32,3
1987,143,143,42,1
1988,145,110,30,1
1989,171,76,34,1
1990,332,188,20,2
1991,165,150,60,1
1992,286,200,28,1
1992,252,176,37,2
1993,250,172,58,1
1994,161,90,80,6
1996,180,80,45,3
1997,247,109,63,4
1997,240,109,64,4
1998,245,107,65,5
1998,240,110,60,5
1998,240,109,64,5
1998,120,105,60,5
1999,256,195,65,2
1999,228,130,45,2
1999,184,130,42,1
2000,210,160,50,1
2000,196,157,77,1
2000,170,92,54,1
2001,315,143,90,1
2002,114,90,55,4
2003,255,187,68,2
2003,230,170,55,2
2004,240,170,50,2
2006,250,180,6,2
2006,200,195,40,5
2007,150,68,23,3
2009,285,205,60,2
2010,142,78,78,1
2010,123,99,10,2
2011,190,180,110,2
2011,87,50,50,2
2012,182,110,30,2
2012,133,106,53,1
2013,375,265,40,2
2014,315,143,90,3
2015,287,197,56,2
2016,194,120,115,1
2017,405,288,35,2
2018,251,158,112,2
2018,115,100,85,2
2019,271,178,147,1
2020,155,100,18,1
2021,320,230,51,1
2021,268,135,70,1
2021,255,193,90,1
2021,245,172,50,2
2022,115,105,105,1
2023,300,180,125,1
2024,140,100,65,1
2024,140,100,65,2
2025,269,198,60,2
2027,350,218,76,2
2028,238,152,60,2
2029,246,109,58,6
2030,181,129,129,1
2031,246,109,63,2
2032,215,131,70,3
2033,245,110,67,1
2034,208,140,18,1
2034,100,85,85,5
2035,340,245,75,3
2035,290,160,95,2
2035,220,140,45,3
2036,300,155,100,1
2037,345,280,60,1
2037,185,115,27,1
2037,120,90,90,1
2038,170,145,45,2
2039,220,150,20,6
2040,252,155,49,2
2040,205,170,95,2
2041,320,230,51,1
2041,290,110,39,1
2041,271,204,96,1
2041,224,164,10,2
2041,208,145,105,1
2041,205,103,50,1
2041,205,92,35,1
2041,204,91,41,1
2041,157,73,36,1
2041,156,132,75,1
2041,141,81,41,2
2041,140,110,15,1
2041,90,80,32,3
2042,223,125,120,1
2043,195,165,55,2
2044,200,200,32,1
2045,150,150,94,1
2045,149,75,74,2
2046,173,130,86,9
2047,185,150,75,2
2048,300,180,125,1
2049,270,170,70,2
2050,155,105,30,1
2050,154,106,30,1
2050,154,105,30,1
2051,265,143,20,3
2051,260,176,50,2
2052,223,220,151,2
2053,285,217,40,1
2054,277,66,66,2
2054,198,105,105,1
2055,295,215,20,7
2055,263,120,88,2
2055,260,192,42,1
2055,223,107,40,1
2056,208,102,47,1
2056,206,161,52,2
2058,200,148,50,11
2059,171,76,34,1
2060,298,200,40,2
2061,247,158,50,50
2063,215,190,70,1
2063,172,100,100,3
2064,390,265,40,1
2064,231,123,41,2
2064,200,165,58,2
2065,208,135,40,1
2066,274,192,70,1
2066,165,120,115,1
2067,275,163,163,1
2068,355,250,50,4
2069,300,180,125,1
2070,246,110,63,2
2070,246,109,64,2
2070,246,109,63,1
2070,135,110,53,2
2071,210,204,190,1
2071,165,130,130,2
2072,135,40,15,1
2074,252,91,68,1
2075,194,143,42,2
2075,170,140,80,1
2076,281,201,20,1
2076,248,161,103,1
2076,164,72,58,1
2076,161,70,57,1
2077,310,210,118,2
2078,335,228,35,3
2078,194,143,42,2
2079,253,170,50,1
2079,194,143,42,2
